address,name_legit,size_legit,nodes_legit,edges_legit,inst_count_legit,mnemonic_sha1_legit,disasm_sha1_legit,mnemonic_preview_legit,name_patched,size_patched,nodes_patched,edges_patched,inst_count_patched,mnemonic_sha1_patched,disasm_sha1_patched,mnemonic_preview_patched,_merge,classification,inst_delta,size_delta
4570512,public: virtual void near * Concurrency::details::ThreadProxy::`scalar deleting destructor'(unsigned int),34.0,3.0,6.0,59.0,612b453d227cf30c4a771470e1bad733a5f9ad97,55deefaa1686905fcc90096afb736e2400a718bb,jcnd push mov push mov call test jz push push call pop pop mov pop pop retn mov mov mov nop nop mov mov call mov mov add ldx mov and mov mov setz setp sets mov mov mov nop push nop push mov nop nop mov mov call nop pop nop pop mov nop pop mov add icall,public: virtual void near * Concurrency::details::ThreadProxy::`scalar deleting destructor'(unsigned int),34.0,3.0,6.0,59.0,612b453d227cf30c4a771470e1bad733a5f9ad97,7aa202af2fbf10adcca3b4c033d74e9f7bdc2749,jcnd push mov push mov call test jz push push call pop pop mov pop pop retn mov mov mov nop nop mov mov call mov mov add ldx mov and mov mov setz setp sets mov mov mov nop push nop push mov nop nop mov mov call nop pop nop pop mov nop pop mov add icall,both,patched,0.0,0.0
4576624,public: virtual void near * Concurrency::details::ThreadVirtualProcessor::`vector deleting destructor'(unsigned int),43.0,3.0,6.0,65.0,4454285097331137f43c9fad6196a29983efeed6,5711011f03943f955ea460f3ed12332ed448e2f1,jcnd push mov push mov mov call test jz push push call pop pop mov pop pop retn mov mov mov mov mov mov stx mov nop nop mov mov call mov mov add ldx mov and mov mov setz setp sets mov mov mov nop push nop push mov nop nop mov mov call nop pop nop pop mov nop pop mov add icall,public: virtual void near * Concurrency::details::ThreadVirtualProcessor::`vector deleting destructor'(unsigned int),43.0,3.0,6.0,65.0,4454285097331137f43c9fad6196a29983efeed6,03d448aad96ac6a36e6fab14df6db2be56f6ae1c,jcnd push mov push mov mov call test jz push push call pop pop mov pop pop retn mov mov mov mov mov mov stx mov nop nop mov mov call mov mov add ldx mov and mov mov setz setp sets mov mov mov nop push nop push mov nop nop mov mov call nop pop nop pop mov nop pop mov add icall,both,patched,0.0,0.0
4587184,sub_45FEB0,27.0,1.0,0.0,36.0,7cdc622e276dfdc296644fcd288dc3f687f25e6a,69e3dbd2e71ef2ee3d88322364b2b0cae8cb7c15,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,sub_45FEB0,27.0,1.0,0.0,36.0,878ab058ad7d96989cb784f73d0c20e83ab8ff7d,012c084e76d0fa339f9c23d91fb311a9bfdc22bf,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add ijmp,both,patched,0.0,0.0
4587216,sub_45FED0,27.0,1.0,0.0,36.0,7cdc622e276dfdc296644fcd288dc3f687f25e6a,7004f9129f20c5b4eceb4dafa44fa564d4599ba7,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,sub_45FED0,27.0,1.0,0.0,36.0,878ab058ad7d96989cb784f73d0c20e83ab8ff7d,82352fdcb99abefdc684f71ed3c8d247a330a402,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add ijmp,both,patched,0.0,0.0
4594541,common_vsprintf___crt_stdio_output::standard_base_char_,384.0,30.0,96.0,666.0,7c335d34021f3f09f82009ac7b471b3a598ccd47,b97a2a91fc9123e69159ddcfe2a7447005b1488e,jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd goto jcnd jcnd goto jcnd goto jcnd goto mov push mov sub mov xor mov cmp mov push mov mov jnz call mov call or jmp test jz test jz push push push lea call mov lea xor xor stosd stosd stosd stosd mov mov and mov or mov mov mov jnz mov test jnz mov push lea mov lea push push lea,common_vsprintf___crt_stdio_output::standard_base_char_,384.0,30.0,96.0,666.0,7c335d34021f3f09f82009ac7b471b3a598ccd47,1ff2ed248a1442f345ec743e08747162d10cc7b1,jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd goto jcnd jcnd goto jcnd goto jcnd goto mov push mov sub mov xor mov cmp mov push mov mov jnz call mov call or jmp test jz test jz push push push lea call mov lea xor xor stosd stosd stosd stosd mov mov and mov or mov mov mov jnz mov test jnz mov push lea mov lea push push lea,both,patched,0.0,0.0
4594925,common_vsprintf___crt_stdio_output::standard_base_wchar_t_,393.0,30.0,96.0,684.0,98ef100649d2414065d0152a833c0ceefd35f7f4,5722602b43c7d6a8ed9c2168691b66b0796900e5,jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd goto jcnd jcnd goto jcnd goto jcnd goto mov push mov sub mov xor mov cmp mov push mov mov jnz call mov call or jmp test jz test jz push push push lea call mov lea xor xor stosd stosd stosd stosd mov mov and mov or mov mov mov jnz mov test jnz mov push lea mov lea push push lea,common_vsprintf___crt_stdio_output::standard_base_wchar_t_,393.0,30.0,96.0,684.0,98ef100649d2414065d0152a833c0ceefd35f7f4,bc9ea08f1a2174dd5a00531f88b0eba765d552a0,jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd goto jcnd jcnd goto jcnd goto jcnd goto mov push mov sub mov xor mov cmp mov push mov mov jnz call mov call or jmp test jz test jz push push push lea call mov lea xor xor stosd stosd stosd stosd mov mov and mov or mov mov mov jnz mov test jnz mov push lea mov lea push push lea,both,patched,0.0,0.0
4595318,common_vsprintf___crt_stdio_output::standard_base_char__0,384.0,30.0,96.0,666.0,7c335d34021f3f09f82009ac7b471b3a598ccd47,439218df22cf11f1b3b25ca8e2001ba00724c081,jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd goto jcnd jcnd goto jcnd goto jcnd goto mov push mov sub mov xor mov cmp mov push mov mov jnz call mov call or jmp test jz test jz push push push lea call mov lea xor xor stosd stosd stosd stosd mov mov and mov or mov mov mov jnz mov test jnz mov push lea mov lea push push lea,common_vsprintf___crt_stdio_output::standard_base_char__0,384.0,30.0,96.0,666.0,7c335d34021f3f09f82009ac7b471b3a598ccd47,0c7104fd541658e271225c516537e70277544241,jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd goto jcnd jcnd goto jcnd goto jcnd goto mov push mov sub mov xor mov cmp mov push mov mov jnz call mov call or jmp test jz test jz push push push lea call mov lea xor xor stosd stosd stosd stosd mov mov and mov or mov mov mov jnz mov test jnz mov push lea mov lea push push lea,both,patched,0.0,0.0
4595702,common_vsprintf___crt_stdio_output::standard_base_wchar_t__0,393.0,30.0,96.0,684.0,98ef100649d2414065d0152a833c0ceefd35f7f4,891df558d344c5f156e1d8084ac31fffbc7af061,jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd goto jcnd jcnd goto jcnd goto jcnd goto mov push mov sub mov xor mov cmp mov push mov mov jnz call mov call or jmp test jz test jz push push push lea call mov lea xor xor stosd stosd stosd stosd mov mov and mov or mov mov mov jnz mov test jnz mov push lea mov lea push push lea,common_vsprintf___crt_stdio_output::standard_base_wchar_t__0,393.0,30.0,96.0,684.0,98ef100649d2414065d0152a833c0ceefd35f7f4,9c413a82ba5034ed76ea07bf4bb56873fdc622e1,jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd goto jcnd jcnd goto jcnd goto jcnd goto mov push mov sub mov xor mov cmp mov push mov mov jnz call mov call or jmp test jz test jz push push push lea call mov lea xor xor stosd stosd stosd stosd mov mov and mov or mov mov mov jnz mov test jnz mov push lea mov lea push push lea,both,patched,0.0,0.0
4598500,?process@?$output_processor@DV?$string_output_adapter@D@__crt_stdio_output@@V?$format_validation_base@DV?$string_output_adapter@D@__crt_stdio_output@@@2@@__crt_stdio_output@@QAEHXZ_0,264.0,25.0,78.0,440.0,eb4bab8bfb95966e1e772f3318d8cb890406fdc7,79b519aa0154785b61eb42c66ca43d30ae924051,jcnd goto jcnd goto goto jcnd jcnd goto goto goto goto goto goto goto jcnd jcnd jcnd jcnd mov push mov lea call test jnz or pop retn push xor cmp jnz call mov call or jmp mov mov jmp inc cmp jl push movzx mov push call mov cmp jz cmp ja jmp mov call jmp or mov mov mov mov mov jmp mov call jmp mov call jmp mov jmp mov call jmp mov call jmp mov call,?process@?$output_processor@DV?$string_output_adapter@D@__crt_stdio_output@@V?$format_validation_base@DV?$string_output_adapter@D@__crt_stdio_output@@@2@@__crt_stdio_output@@QAEHXZ_0,264.0,25.0,78.0,440.0,eb4bab8bfb95966e1e772f3318d8cb890406fdc7,826c6178077e543260607a5f1cdad3e58e5bc967,jcnd goto jcnd goto goto jcnd jcnd goto goto goto goto goto goto goto jcnd jcnd jcnd jcnd mov push mov lea call test jnz or pop retn push xor cmp jnz call mov call or jmp mov mov jmp inc cmp jl push movzx mov push call mov cmp jz cmp ja jmp mov call jmp or mov mov mov mov mov jmp mov call jmp mov call jmp mov jmp mov call jmp mov call jmp mov call,both,patched,0.0,0.0
4598796,?process@?$output_processor@DV?$string_output_adapter@D@__crt_stdio_output@@V?$format_validation_base@DV?$string_output_adapter@D@__crt_stdio_output@@@2@@__crt_stdio_output@@QAEHXZ_0_0_0,249.0,24.0,74.0,419.0,4b7dd9a295a7a61e5f2b63e96e42a9f0ddcef3da,745fe1d454f63b58942ef7f7bbccaba507d2ce24,jcnd goto jcnd goto goto jcnd jcnd goto goto goto goto goto goto goto jcnd jcnd jcnd mov push mov lea call test jnz or pop retn push xor cmp jnz call mov call or jmp mov mov jmp inc cmp jl push movzx mov push call mov cmp jz cmp ja jmp mov call jmp or mov mov mov mov mov jmp mov call jmp mov call jmp mov jmp mov call jmp mov call jmp mov call test,?process@?$output_processor@DV?$string_output_adapter@D@__crt_stdio_output@@V?$format_validation_base@DV?$string_output_adapter@D@__crt_stdio_output@@@2@@__crt_stdio_output@@QAEHXZ_0_0_0,249.0,24.0,74.0,419.0,4b7dd9a295a7a61e5f2b63e96e42a9f0ddcef3da,a0d8f5accc9657f0f1ed53383223f299cf250115,jcnd goto jcnd goto goto jcnd jcnd goto goto goto goto goto goto goto jcnd jcnd jcnd mov push mov lea call test jnz or pop retn push xor cmp jnz call mov call or jmp mov mov jmp inc cmp jl push movzx mov push call mov cmp jz cmp ja jmp mov call jmp or mov mov mov mov mov jmp mov call jmp mov call jmp mov jmp mov call jmp mov call jmp mov call test,both,patched,0.0,0.0
4599080,"public: int __crt_stdio_output::output_processor<wchar_t,class __crt_stdio_output::string_output_adapter<wchar_t>,class __crt_stdio_output::format_validation_base<wchar_t,class __crt_stdio_output::string_output_adapter<wchar_t>>>::process(void)",269.0,25.0,78.0,444.0,772c9bd903f2926cc4dac3588c7a735e91f3b900,9216c37a0dab7a689083481b79ebfea5388995ba,jcnd goto jcnd goto goto jcnd jcnd goto goto goto goto goto goto goto jcnd jcnd jcnd jcnd mov push mov lea call test jnz or pop retn push xor cmp jnz call mov call or jmp mov mov jmp add cmp jl push movzx mov push call mov cmp jz cmp ja jmp mov call jmp or mov mov mov mov mov jmp mov call jmp mov call jmp mov jmp mov call jmp mov call jmp mov call,"public: int __crt_stdio_output::output_processor<wchar_t,class __crt_stdio_output::string_output_adapter<wchar_t>,class __crt_stdio_output::format_validation_base<wchar_t,class __crt_stdio_output::string_output_adapter<wchar_t>>>::process(void)",269.0,25.0,78.0,444.0,772c9bd903f2926cc4dac3588c7a735e91f3b900,c13b02b729c122666f1f5f8b6d2e2e76986eab61,jcnd goto jcnd goto goto jcnd jcnd goto goto goto goto goto goto goto jcnd jcnd jcnd jcnd mov push mov lea call test jnz or pop retn push xor cmp jnz call mov call or jmp mov mov jmp add cmp jl push movzx mov push call mov cmp jz cmp ja jmp mov call jmp or mov mov mov mov mov jmp mov call jmp mov call jmp mov jmp mov call jmp mov call jmp mov call,both,patched,0.0,0.0
4599384,"public: int __crt_stdio_output::output_processor<wchar_t,class __crt_stdio_output::string_output_adapter<wchar_t>,class __crt_stdio_output::standard_base<wchar_t,class __crt_stdio_output::string_output_adapter<wchar_t>>>::process(void)",254.0,24.0,74.0,423.0,e8b7b09c16a75fc8374ab8c45b6b2873773f02fa,c07db409120e49f8de7090a6507ae76bdcf849a3,jcnd goto jcnd goto goto jcnd jcnd goto goto goto goto goto goto goto jcnd jcnd jcnd mov push mov lea call test jnz or pop retn push xor cmp jnz call mov call or jmp mov mov jmp add cmp jl push movzx mov push call mov cmp jz cmp ja jmp mov call jmp or mov mov mov mov mov jmp mov call jmp mov call jmp mov jmp mov call jmp mov call jmp mov call test,"public: int __crt_stdio_output::output_processor<wchar_t,class __crt_stdio_output::string_output_adapter<wchar_t>,class __crt_stdio_output::standard_base<wchar_t,class __crt_stdio_output::string_output_adapter<wchar_t>>>::process(void)",254.0,24.0,74.0,423.0,e8b7b09c16a75fc8374ab8c45b6b2873773f02fa,904562167a968c1d05fb62aed84b83741b276e08,jcnd goto jcnd goto goto jcnd jcnd goto goto goto goto goto goto goto jcnd jcnd jcnd mov push mov lea call test jnz or pop retn push xor cmp jnz call mov call or jmp mov mov jmp add cmp jl push movzx mov push call mov cmp jz cmp ja jmp mov call jmp or mov mov mov mov mov jmp mov call jmp mov call jmp mov jmp mov call jmp mov call jmp mov call test,both,patched,0.0,0.0
4599825,sub_463011,31.0,3.0,4.0,61.0,b621293902e804ac29626169bb824140fb3d131e,bf78e82a3e3d8a1cf68510caf1e122da4347cfdc,jcnd goto call test jnz call mov call xor retn mov retn mov nop nop mov mov call mov and mov mov setz setp sets mov mov lnot mov nop nop mov mov call mov mov mov mov stx mov nop nop mov mov call mov mov mov setz setp sets nop pop mov icall mov mov nop pop mov icall,sub_463011,31.0,3.0,4.0,61.0,b621293902e804ac29626169bb824140fb3d131e,90d46ae8c784d98e46a8d58f1322181e5768fd86,jcnd goto call test jnz call mov call xor retn mov retn mov nop nop mov mov call mov and mov mov setz setp sets mov mov lnot mov nop nop mov mov call mov mov mov mov stx mov nop nop mov mov call mov mov mov setz setp sets nop pop mov icall mov mov nop pop mov icall,both,patched,0.0,0.0
4599856,"private: bool __crt_stdio_output::output_processor<char,class __crt_stdio_output::string_output_adapter<char>,class __crt_stdio_output::format_validation_base<char,class __crt_stdio_output::string_output_adapter<char>>>::state_case_normal_common(void)",42.0,3.0,4.0,71.0,3154c6bffdbed92ca65bf637f91c3376c77de73a,5ea5207e701abfd1fb4e7a74c559836015865c7a,jcnd goto mov push push mov call test jnz pop retn lea push movzx lea push call mov pop retn mov nop push mov mov nop nop mov mov call mov and mov mov setz setp sets mov mov lnot nop pop mov icall mov add mov nop push mov mov add ldx xdu mov add mov nop push mov nop nop mov mov call mov mov nop pop mov icall,"private: bool __crt_stdio_output::output_processor<char,class __crt_stdio_output::string_output_adapter<char>,class __crt_stdio_output::format_validation_base<char,class __crt_stdio_output::string_output_adapter<char>>>::state_case_normal_common(void)",42.0,3.0,4.0,71.0,3154c6bffdbed92ca65bf637f91c3376c77de73a,73b9b665ad69d53f30d0f290c5bfd9d04155ac7b,jcnd goto mov push push mov call test jnz pop retn lea push movzx lea push call mov pop retn mov nop push mov mov nop nop mov mov call mov and mov mov setz setp sets mov mov lnot nop pop mov icall mov add mov nop push mov mov add ldx xdu mov add mov nop push mov nop nop mov mov call mov mov nop pop mov icall,both,patched,0.0,0.0
4600017,"private: bool __crt_stdio_output::output_processor<wchar_t,class __crt_stdio_output::stream_output_adapter<wchar_t>,class __crt_stdio_output::standard_base<wchar_t,class __crt_stdio_output::stream_output_adapter<wchar_t>>>::state_case_precision(void)",40.0,5.0,10.0,101.0,8f05de2e9f3ec1a3d2dde52991303ca1bd535d78,93d4e68974a771b65f8e81efa6805a88ecb996be,jcnd goto jcnd cmp jz lea push call retn add mov mov mov test jns or mov retn mov mov add ldx mov setb seto sub setz setp sets mov mov mov add mov nop push mov nop nop mov mov call nop pop mov icall mov mov add ldx mov cfadd ofadd add setz setp sets stx mov mov add ldx mov mov mov sub ldx mov mov mov mov add stx mov and mov mov setz setp sets,"private: bool __crt_stdio_output::output_processor<wchar_t,class __crt_stdio_output::stream_output_adapter<wchar_t>,class __crt_stdio_output::standard_base<wchar_t,class __crt_stdio_output::stream_output_adapter<wchar_t>>>::state_case_precision(void)",40.0,5.0,10.0,101.0,8f05de2e9f3ec1a3d2dde52991303ca1bd535d78,64d8727a68013821bda2b2fff9a842da89312a06,jcnd goto jcnd cmp jz lea push call retn add mov mov mov test jns or mov retn mov mov add ldx mov setb seto sub setz setp sets mov mov mov add mov nop push mov nop nop mov mov call nop pop mov icall mov mov add ldx mov cfadd ofadd add setz setp sets stx mov mov add ldx mov mov mov sub ldx mov mov mov mov add stx mov and mov mov setz setp sets,both,patched,0.0,0.0
4600057,?state_case_precision@?$output_processor@_WV?$stream_output_adapter@_W@__crt_stdio_output@@V?$standard_base@_WV?$stream_output_adapter@_W@__crt_stdio_output@@@2@@__crt_stdio_output@@AAE_NXZ_0_0,41.0,5.0,10.0,101.0,8f05de2e9f3ec1a3d2dde52991303ca1bd535d78,1c7f429a14d7add4293247e36ae5990afd3b2278,jcnd goto jcnd cmp jz lea push call retn add mov mov mov test jns or mov retn mov mov add ldx mov setb seto sub setz setp sets mov mov mov add mov nop push mov nop nop mov mov call nop pop mov icall mov mov add ldx mov cfadd ofadd add setz setp sets stx mov mov add ldx mov mov mov sub ldx mov mov mov mov add stx mov and mov mov setz setp sets,?state_case_precision@?$output_processor@_WV?$stream_output_adapter@_W@__crt_stdio_output@@V?$standard_base@_WV?$stream_output_adapter@_W@__crt_stdio_output@@@2@@__crt_stdio_output@@AAE_NXZ_0_0,41.0,5.0,10.0,101.0,8f05de2e9f3ec1a3d2dde52991303ca1bd535d78,c8f75426aa1c39315a58061a1af31c731d0e5c0a,jcnd goto jcnd cmp jz lea push call retn add mov mov mov test jns or mov retn mov mov add ldx mov setb seto sub setz setp sets mov mov mov add mov nop push mov nop nop mov mov call nop pop mov icall mov mov add ldx mov cfadd ofadd add setz setp sets stx mov mov add ldx mov mov mov sub ldx mov mov mov mov add stx mov and mov mov setz setp sets,both,patched,0.0,0.0
4600855,"private: bool __crt_stdio_output::output_processor<char,class __crt_stdio_output::string_output_adapter<char>,class __crt_stdio_output::format_validation_base<char,class __crt_stdio_output::string_output_adapter<char>>>::state_case_type(void)",552.0,71.0,222.0,1132.0,853b8e79d25b574d30e00f25e622514c59d6fa30,7d82664015d18088c405f751e9fd8de7cfab153b,jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto goto jcnd jcnd jcnd goto goto jcnd jcnd jcnd jcnd jcnd jcnd goto goto goto goto goto jcnd jcnd jcnd goto jcnd goto jcnd jcnd goto jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd mov push mov push push push mov xor inc xor push pop movsx cmp jg jz cmp jg jz cmp jz cmp jz cmp,"private: bool __crt_stdio_output::output_processor<char,class __crt_stdio_output::string_output_adapter<char>,class __crt_stdio_output::format_validation_base<char,class __crt_stdio_output::string_output_adapter<char>>>::state_case_type(void)",552.0,71.0,222.0,1132.0,853b8e79d25b574d30e00f25e622514c59d6fa30,865ab0143f10734e35b456bac543772422025427,jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto goto jcnd jcnd jcnd goto goto jcnd jcnd jcnd jcnd jcnd jcnd goto goto goto goto goto jcnd jcnd jcnd goto jcnd goto jcnd jcnd goto jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd mov push mov push push push mov xor inc xor push pop movsx cmp jg jz cmp jg jz cmp jz cmp jz cmp,both,patched,0.0,0.0
4601407,"private: bool __crt_stdio_output::output_processor<wchar_t,class __crt_stdio_output::string_output_adapter<wchar_t>,class __crt_stdio_output::standard_base<wchar_t,class __crt_stdio_output::string_output_adapter<wchar_t>>>::state_case_type(void)",609.0,73.0,228.0,1202.0,9c64a3bdaf90cacb496640367b8ca056a4533400,7a3b0973b7c04271f3c8de82960814f481c60a1b,jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto goto jcnd jcnd jcnd goto goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto goto goto goto goto jcnd jcnd jcnd goto jcnd jcnd jcnd goto jcnd goto jcnd jcnd jcnd jcnd goto jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd mov push mov sub mov xor mov push push mov xor push pop push movzx pop cmp ja jz cmp ja jz cmp jz,"private: bool __crt_stdio_output::output_processor<wchar_t,class __crt_stdio_output::string_output_adapter<wchar_t>,class __crt_stdio_output::standard_base<wchar_t,class __crt_stdio_output::string_output_adapter<wchar_t>>>::state_case_type(void)",609.0,73.0,228.0,1202.0,9c64a3bdaf90cacb496640367b8ca056a4533400,28c32f9736681ed28dc6e828f2c5d9ee1e90bc44,jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto goto jcnd jcnd jcnd goto goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto goto goto goto goto jcnd jcnd jcnd goto jcnd jcnd jcnd goto jcnd goto jcnd jcnd jcnd jcnd goto jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd jcnd mov push mov sub mov xor mov push push mov xor push pop push movzx pop cmp ja jz cmp ja jz cmp jz,both,patched,0.0,0.0
4602016,sub_4638A0,45.0,5.0,10.0,114.0,af7c9634ef71d389ba3c555b14025f3050d4b37b,a8cf1c221b23512fc287c2dce96b186134df3e71,jcnd goto jcnd cmp jz lea push call retn add mov mov mov test jns or neg mov mov retn mov mov add ldx mov setb seto sub setz setp sets mov mov mov add mov nop push mov nop nop mov mov call nop pop mov icall mov mov add ldx mov cfadd ofadd add setz setp sets stx mov mov add ldx mov mov mov sub ldx mov mov mov mov add stx mov and mov mov setz,sub_4638A0,45.0,5.0,10.0,114.0,af7c9634ef71d389ba3c555b14025f3050d4b37b,abc599373d782d37274156664e60744a226fc598,jcnd goto jcnd cmp jz lea push call retn add mov mov mov test jns or neg mov mov retn mov mov add ldx mov setb seto sub setz setp sets mov mov mov add mov nop push mov nop nop mov mov call nop pop mov icall mov mov add ldx mov cfadd ofadd add setz setp sets stx mov mov add ldx mov mov mov sub ldx mov mov mov mov add stx mov and mov mov setz,both,patched,0.0,0.0
4602061,sub_4638CD,46.0,5.0,10.0,114.0,af7c9634ef71d389ba3c555b14025f3050d4b37b,5e182ee0f0bce2e37dc176b19d705a95fa4ca38d,jcnd goto jcnd cmp jz lea push call retn add mov mov mov test jns or neg mov mov retn mov mov add ldx mov setb seto sub setz setp sets mov mov mov add mov nop push mov nop nop mov mov call nop pop mov icall mov mov add ldx mov cfadd ofadd add setz setp sets stx mov mov add ldx mov mov mov sub ldx mov mov mov mov add stx mov and mov mov setz,sub_4638CD,46.0,5.0,10.0,114.0,af7c9634ef71d389ba3c555b14025f3050d4b37b,3c4239ea8e84d7527671b644862d0a0c5c8299cf,jcnd goto jcnd cmp jz lea push call retn add mov mov mov test jns or neg mov mov retn mov mov add ldx mov setb seto sub setz setp sets mov mov mov add mov nop push mov nop nop mov mov call nop pop mov icall mov mov add ldx mov cfadd ofadd add setz setp sets stx mov mov add ldx mov mov mov sub ldx mov mov mov mov add stx mov and mov mov setz,both,patched,0.0,0.0
4603417,sub_463E19,337.0,35.0,102.0,755.0,12d22cf8b2df69e24a709ec8753e98a58afcc76d,09b492bd2cb819a330f9340ef46b2b035317b033,jcnd jcnd jcnd jcnd goto goto jcnd goto goto jcnd goto goto jcnd goto jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd goto jcnd jcnd jcnd mov push mov push push push mov push push call pop mov mov sub jz sub jz dec sub jz sub jz call mov call xor jmp mov add shr test mov mov mov jmp mov add shr test mov jz mov jmp mov xor jmp mov add shr test mov jz movsx jmp,sub_463E19,337.0,35.0,102.0,755.0,12d22cf8b2df69e24a709ec8753e98a58afcc76d,7b3dc15a476800e7e228c2e90677aaf5e61ba394,jcnd jcnd jcnd jcnd goto goto jcnd goto goto jcnd goto goto jcnd goto jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd goto jcnd jcnd jcnd mov push mov push push push mov push push call pop mov mov sub jz sub jz dec sub jz sub jz call mov call xor jmp mov add shr test mov mov mov jmp mov add shr test mov jz mov jmp mov xor jmp mov add shr test mov jz movsx jmp,both,patched,0.0,0.0
4603754,sub_463F6A,341.0,35.0,102.0,762.0,228326111c478b9a161749a27120dd9488f89a21,125620c2762f1eb90f4707dd68d2600fabe58ad1,jcnd jcnd jcnd jcnd goto goto jcnd goto goto jcnd goto goto jcnd goto jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd goto jcnd jcnd jcnd mov push mov push push push mov push push call pop mov mov sub jz sub jz dec sub jz sub jz call mov call xor jmp mov add shr test mov mov mov jmp mov add shr test mov jz mov jmp mov xor jmp mov add shr test mov jz movsx jmp,sub_463F6A,341.0,35.0,102.0,762.0,228326111c478b9a161749a27120dd9488f89a21,ea0b72dd797092b42a8919261d99e55cb4ff6db3,jcnd jcnd jcnd jcnd goto goto jcnd goto goto jcnd goto goto jcnd goto jcnd jcnd jcnd jcnd jcnd goto jcnd jcnd goto jcnd jcnd jcnd mov push mov push push push mov push push call pop mov mov sub jz sub jz dec sub jz sub jz call mov call xor jmp mov add shr test mov mov mov jmp mov add shr test mov jz mov jmp mov xor jmp mov add shr test mov jz movsx jmp,both,patched,0.0,0.0
4604436,"private: bool __crt_stdio_output::output_processor<wchar_t,class __crt_stdio_output::stream_output_adapter<wchar_t>,class __crt_stdio_output::standard_base<wchar_t,class __crt_stdio_output::stream_output_adapter<wchar_t>>>::type_case_s(void)",116.0,10.0,26.0,224.0,b925e746e2b4015b45b7fae888d6979dc1e9e314,bb677ca66d8db45728bf747f4438b8d8760c73a0,jcnd jcnd jcnd goto jcnd mov push push mov push add mov mov mov mov cmp jnz mov push movzx push push push call add test jz test jnz mov push push mov call pop pop jmp test jnz mov push push mov call pop mov mov pop pop retn mov mov mov add ldx mov cfadd ofadd add setz setp sets stx mov mov add ldx mov mov mov add ldx mov mov mov sub ldx mov mov mov,"private: bool __crt_stdio_output::output_processor<wchar_t,class __crt_stdio_output::stream_output_adapter<wchar_t>,class __crt_stdio_output::standard_base<wchar_t,class __crt_stdio_output::stream_output_adapter<wchar_t>>>::type_case_s(void)",116.0,10.0,26.0,224.0,b925e746e2b4015b45b7fae888d6979dc1e9e314,6cd96b8cc8713e62aa19dca15f4812c1ff283bda,jcnd jcnd jcnd goto jcnd mov push push mov push add mov mov mov mov cmp jnz mov push movzx push push push call add test jz test jnz mov push push mov call pop pop jmp test jnz mov push push mov call pop mov mov pop pop retn mov mov mov add ldx mov cfadd ofadd add setz setp sets stx mov mov add ldx mov mov mov add ldx mov mov mov sub ldx mov mov mov,both,patched,0.0,0.0
