idx,legit_addr,legit_disasm,patched_addr,patched_disasm,same_line,legit_addr_hex,patched_addr_hex
727,4762474,"mov    #0x407750.4, eoff.4",602953,jmp     near ptr loc_4028CF+1,False,0x0048AB6A,0x00093349
728,4762474,call   $sub_407750,602958,"lea     ecx, [ebp+var_498]",False,0x0048AB6A,0x0009334E
729,4762479,"mov    ebp.4, eoff.4",602964,jmp     near ptr loc_4028CF+1,False,0x0048AB6F,0x00093354
730,4762479,"mov    ss.2, seg.2",602969,"lea     ecx, [ebp+var_47C]",False,0x0048AB6F,0x00093359
731,4762479,"sub    eoff.4, #0x46A.4, eoff.4",602975,jmp     near ptr loc_40E33A+6,False,0x0048AB6F,0x0009335F
732,4762479,"ldx    seg.2, eoff.4, t1.1",602980,"mov     edx, [esp-4+arg_0]",False,0x0048AB6F,0x00093364
733,4762479,"mov    t1.1, al.1",602984,"lea     eax, [edx+0Ch]",False,0x0048AB6F,0x00093368
734,4762485,"mov    cs.2, seg.2",602987,"mov     ecx, [edx-4F4h]",False,0x0048AB75,0x0009336B
735,4762485,"mov    #0x48B431.4, eoff.4",602993,"xor     ecx, eax; StackCookie",False,0x0048AB75,0x00093371
736,4762490,"mov    ebp.4, eoff.4",602995,call    @__security_check_cookie@4; __security_check_cookie(x),False,0x0048AB7A,0x00093373
737,4762490,"mov    ss.2, seg.2",603000,"mov     ecx, [edx-4]",False,0x0048AB7A,0x00093378
738,4762490,"sub    eoff.4, #0x458.4, eoff.4",603003,"xor     ecx, eax; StackCookie",False,0x0048AB7A,0x0009337B
739,4762490,"ldx    seg.2, eoff.4, et1.4",603005,call    @__security_check_cookie@4; __security_check_cookie(x),False,0x0048AB7A,0x0009337D
740,4762490,"mov    et1.4, edx.4",603010,"mov     eax, offset stru_4B6314",False,0x0048AB7A,0x00093382
741,4762496,"mov    edx.4, eoff.4",603015,jmp     ___CxxFrameHandler3,False,0x0048AB80,0x00093387
742,4762496,"mov    ds.2, seg.2",,,False,0x0048AB80,
743,4762496,"add    eoff.4, #0x484.4, eoff.4",,,False,0x0048AB80,
744,4762496,"ldx    seg.2, eoff.4, et0.4",,,False,0x0048AB80,
745,4762496,"mov    #0.4, et1.4",,,False,0x0048AB80,
746,4762496,"setb   et0.4, et1.4, cf.1",,,False,0x0048AB80,
747,4762496,"seto   et0.4, et1.4, of.1",,,False,0x0048AB80,
748,4762496,"sub    et0.4, et1.4, et0.4",,,False,0x0048AB80,
749,4762496,"setz   et0.4, #0.4, zf.1",,,False,0x0048AB80,
750,4762496,"setp   et0.4, #0.4, pf.1",,,False,0x0048AB80,
751,4762496,"sets   et0.4, sf.1",,,False,0x0048AB80,
752,4762503,"mov    cs.2, seg.2",,,False,0x0048AB87,
753,4762503,"mov    #0x48ABAD.4, eoff.4",,,False,0x0048AB87,
754,4762503,"lnot   zf.1, tt.1",,,False,0x0048AB87,
755,4762505,"mov    #0.1, t1.1",,,False,0x0048AB89,
756,4762505,"mov    t1.1, t0.1",,,False,0x0048AB89,
757,4762505,"mov    ebp.4, eoff.4",,,False,0x0048AB89,
758,4762505,"mov    ss.2, seg.2",,,False,0x0048AB89,
759,4762505,"sub    eoff.4, #0x46B.4, eoff.4",,,False,0x0048AB89,
760,4762505,"stx    t0.1, seg.2, eoff.4",,,False,0x0048AB89,
761,4762512,"mov    #0xFFFFFFFF.4, et1.4",,,False,0x0048AB90,
762,4762512,"mov    et1.4, et0.4",,,False,0x0048AB90,
763,4762512,"mov    ebp.4, eoff.4",,,False,0x0048AB90,
764,4762512,"mov    ss.2, seg.2",,,False,0x0048AB90,
765,4762512,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048AB90,
766,4762512,"stx    et0.4, seg.2, eoff.4",,,False,0x0048AB90,
767,4762519,"mov    ebp.4, et1.4",,,False,0x0048AB97,
768,4762519,"sub    et1.4, #0x454.4, et1.4",,,False,0x0048AB97,
769,4762519,"mov    et1.4, ecx.4",,,False,0x0048AB97,
770,4762525,"mov    #0x48ABA2.4, ett.4",,,False,0x0048AB9D,
771,4762525,nop,,,False,0x0048AB9D,
772,4762525,nop,,,False,0x0048AB9D,
773,4762525,"mov    cs.2, seg.2",,,False,0x0048AB9D,
774,4762525,"mov    #0x407750.4, eoff.4",,,False,0x0048AB9D,
775,4762525,call   $sub_407750,,,False,0x0048AB9D,
776,4762530,"mov    ebp.4, eoff.4",,,False,0x0048ABA2,
777,4762530,"mov    ss.2, seg.2",,,False,0x0048ABA2,
778,4762530,"sub    eoff.4, #0x46B.4, eoff.4",,,False,0x0048ABA2,
779,4762530,"ldx    seg.2, eoff.4, t1.1",,,False,0x0048ABA2,
780,4762530,"mov    t1.1, al.1",,,False,0x0048ABA2,
781,4762536,"mov    cs.2, seg.2",,,False,0x0048ABA8,
782,4762536,"mov    #0x48B431.4, eoff.4",,,False,0x0048ABA8,
783,4762541,"mov    ebp.4, et1.4",,,False,0x0048ABAD,
784,4762541,"sub    et1.4, #0x468.4, et1.4",,,False,0x0048ABAD,
785,4762541,"mov    et1.4, ecx.4",,,False,0x0048ABAD,
786,4762547,"mov    #0x48ABB8.4, ett.4",,,False,0x0048ABB3,
787,4762547,nop,,,False,0x0048ABB3,
788,4762547,nop,,,False,0x0048ABB3,
789,4762547,"mov    cs.2, seg.2",,,False,0x0048ABB3,
790,4762547,"mov    #0x402990.4, eoff.4",,,False,0x0048ABB3,
791,4762547,call   $sub_402990,,,False,0x0048ABB3,
792,4762552,"mov    #4.1, t1.1",,,False,0x0048ABB8,
793,4762552,"mov    t1.1, t0.1",,,False,0x0048ABB8,
794,4762552,"mov    ebp.4, eoff.4",,,False,0x0048ABB8,
795,4762552,"mov    ss.2, seg.2",,,False,0x0048ABB8,
796,4762552,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048ABB8,
797,4762552,"stx    t0.1, seg.2, eoff.4",,,False,0x0048ABB8,
798,4762556,"mov    #0.1, t1.1",,,False,0x0048ABBC,
799,4762556,"mov    t1.1, t0.1",,,False,0x0048ABBC,
800,4762556,"mov    ebp.4, eoff.4",,,False,0x0048ABBC,
801,4762556,"mov    ss.2, seg.2",,,False,0x0048ABBC,
802,4762556,"sub    eoff.4, #0x461.4, eoff.4",,,False,0x0048ABBC,
803,4762556,"stx    t0.1, seg.2, eoff.4",,,False,0x0048ABBC,
804,4762563,"mov    ebp.4, eoff.4",,,False,0x0048ABC3,
805,4762563,"mov    ss.2, seg.2",,,False,0x0048ABC3,
806,4762563,"sub    eoff.4, #0x458.4, eoff.4",,,False,0x0048ABC3,
807,4762563,"ldx    seg.2, eoff.4, et1.4",,,False,0x0048ABC3,
808,4762563,"mov    et1.4, ecx.4",,,False,0x0048ABC3,
809,4762569,"mov    #0x2CFC.4, et1.4",,,False,0x0048ABC9,
810,4762569,"cfadd  et1.4, ecx.4, cf.1",,,False,0x0048ABC9,
811,4762569,"ofadd  et1.4, ecx.4, of.1",,,False,0x0048ABC9,
812,4762569,"add    et1.4, ecx.4, ett.4",,,False,0x0048ABC9,
813,4762569,"setz   ett.4, #0.4, zf.1",,,False,0x0048ABC9,
814,4762569,"setp   ett.4, #0.4, pf.1",,,False,0x0048ABC9,
815,4762569,"sets   ett.4, sf.1",,,False,0x0048ABC9,
816,4762569,"mov    ett.4, ecx.4",,,False,0x0048ABC9,
817,4762575,"mov    #0x48ABD4.4, ett.4",,,False,0x0048ABCF,
818,4762575,nop,,,False,0x0048ABCF,
819,4762575,nop,,,False,0x0048ABCF,
820,4762575,"mov    cs.2, seg.2",,,False,0x0048ABCF,
821,4762575,"mov    #0x402A30.4, eoff.4",,,False,0x0048ABCF,
822,4762575,call   $unknown_libname_6,,,False,0x0048ABCF,
823,4762580,nop,,,False,0x0048ABD4,
824,4762580,push   eax.4,,,False,0x0048ABD4,
825,4762581,"mov    ebp.4, et1.4",,,False,0x0048ABD5,
826,4762581,"sub    et1.4, #0x28.4, et1.4",,,False,0x0048ABD5,
827,4762581,"mov    et1.4, ecx.4",,,False,0x0048ABD5,
828,4762584,"mov    #0x48ABDD.4, ett.4",,,False,0x0048ABD8,
829,4762584,nop,,,False,0x0048ABD8,
830,4762584,nop,,,False,0x0048ABD8,
831,4762584,"mov    cs.2, seg.2",,,False,0x0048ABD8,
832,4762584,"mov    #0x402680.4, eoff.4",,,False,0x0048ABD8,
833,4762584,"call   $""??0?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAE@QBD@Z""",,,False,0x0048ABD8,
834,4762589,"mov    #5.1, t1.1",,,False,0x0048ABDD,
835,4762589,"mov    t1.1, t0.1",,,False,0x0048ABDD,
836,4762589,"mov    ebp.4, eoff.4",,,False,0x0048ABDD,
837,4762589,"mov    ss.2, seg.2",,,False,0x0048ABDD,
838,4762589,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048ABDD,
839,4762589,"stx    t0.1, seg.2, eoff.4",,,False,0x0048ABDD,
840,4762593,"mov    ebp.4, et1.4",,,False,0x0048ABE1,
841,4762593,"sub    et1.4, #0x28.4, et1.4",,,False,0x0048ABE1,
842,4762593,"mov    et1.4, eax.4",,,False,0x0048ABE1,
843,4762596,nop,,,False,0x0048ABE4,
844,4762596,push   eax.4,,,False,0x0048ABE4,
845,4762597,"mov    ebp.4, eoff.4",,,False,0x0048ABE5,
846,4762597,"mov    ss.2, seg.2",,,False,0x0048ABE5,
847,4762597,"sub    eoff.4, #0x458.4, eoff.4",,,False,0x0048ABE5,
848,4762597,"ldx    seg.2, eoff.4, et1.4",,,False,0x0048ABE5,
849,4762597,"mov    et1.4, ecx.4",,,False,0x0048ABE5,
850,4762603,"mov    #0x460.4, et1.4",,,False,0x0048ABEB,
851,4762603,"cfadd  et1.4, ecx.4, cf.1",,,False,0x0048ABEB,
852,4762603,"ofadd  et1.4, ecx.4, of.1",,,False,0x0048ABEB,
853,4762603,"add    et1.4, ecx.4, ett.4",,,False,0x0048ABEB,
854,4762603,"setz   ett.4, #0.4, zf.1",,,False,0x0048ABEB,
855,4762603,"setp   ett.4, #0.4, pf.1",,,False,0x0048ABEB,
856,4762603,"sets   ett.4, sf.1",,,False,0x0048ABEB,
857,4762603,"mov    ett.4, ecx.4",,,False,0x0048ABEB,
858,4762609,"mov    #0x48ABF6.4, ett.4",,,False,0x0048ABF1,
859,4762609,nop,,,False,0x0048ABF1,
860,4762609,nop,,,False,0x0048ABF1,
861,4762609,"mov    cs.2, seg.2",,,False,0x0048ABF1,
862,4762609,"mov    #0x40AD30.4, eoff.4",,,False,0x0048ABF1,
863,4762609,call   $sub_40AD30,,,False,0x0048ABF1,
864,4762614,"mov    eax.4, et0.4",,,False,0x0048ABF6,
865,4762614,"and    eax.4, et0.4, et0.4",,,False,0x0048ABF6,
866,4762614,"mov    #0.1, cf.1",,,False,0x0048ABF6,
867,4762614,"mov    #0.1, of.1",,,False,0x0048ABF6,
868,4762614,"setz   et0.4, #0.4, zf.1",,,False,0x0048ABF6,
869,4762614,"setp   et0.4, #0.4, pf.1",,,False,0x0048ABF6,
870,4762614,"sets   et0.4, sf.1",,,False,0x0048ABF6,
871,4762616,"mov    cs.2, seg.2",,,False,0x0048ABF8,
872,4762616,"mov    #0x48AC06.4, eoff.4",,,False,0x0048ABF8,
873,4762616,"or     cf.1, zf.1, tt.1",,,False,0x0048ABF8,
874,4762618,"mov    #1.4, et1.4",,,False,0x0048ABFA,
875,4762618,"mov    et1.4, et0.4",,,False,0x0048ABFA,
876,4762618,"mov    ebp.4, eoff.4",,,False,0x0048ABFA,
877,4762618,"mov    ss.2, seg.2",,,False,0x0048ABFA,
878,4762618,"sub    eoff.4, #0x4A8.4, eoff.4",,,False,0x0048ABFA,
879,4762618,"stx    et0.4, seg.2, eoff.4",,,False,0x0048ABFA,
880,4762628,"mov    cs.2, seg.2",,,False,0x0048AC04,
881,4762628,"mov    #0x48AC10.4, eoff.4",,,False,0x0048AC04,
882,4762630,"mov    #0.4, et1.4",,,False,0x0048AC06,
883,4762630,"mov    et1.4, et0.4",,,False,0x0048AC06,
884,4762630,"mov    ebp.4, eoff.4",,,False,0x0048AC06,
885,4762630,"mov    ss.2, seg.2",,,False,0x0048AC06,
886,4762630,"sub    eoff.4, #0x4A8.4, eoff.4",,,False,0x0048AC06,
887,4762630,"stx    et0.4, seg.2, eoff.4",,,False,0x0048AC06,
888,4762640,"mov    ebp.4, eoff.4",,,False,0x0048AC10,
889,4762640,"mov    ss.2, seg.2",,,False,0x0048AC10,
890,4762640,"sub    eoff.4, #0x4A8.4, eoff.4",,,False,0x0048AC10,
891,4762640,"ldx    seg.2, eoff.4, t1.1",,,False,0x0048AC10,
892,4762640,"mov    t1.1, cl.1",,,False,0x0048AC10,
893,4762646,"mov    cl.1, t0.1",,,False,0x0048AC16,
894,4762646,"mov    ebp.4, eoff.4",,,False,0x0048AC16,
895,4762646,"mov    ss.2, seg.2",,,False,0x0048AC16,
896,4762646,"sub    eoff.4, #0x46C.4, eoff.4",,,False,0x0048AC16,
897,4762646,"stx    t0.1, seg.2, eoff.4",,,False,0x0048AC16,
898,4762652,"mov    #4.1, t1.1",,,False,0x0048AC1C,
899,4762652,"mov    t1.1, t0.1",,,False,0x0048AC1C,
900,4762652,"mov    ebp.4, eoff.4",,,False,0x0048AC1C,
901,4762652,"mov    ss.2, seg.2",,,False,0x0048AC1C,
902,4762652,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048AC1C,
903,4762652,"stx    t0.1, seg.2, eoff.4",,,False,0x0048AC1C,
904,4762656,"mov    ebp.4, et1.4",,,False,0x0048AC20,
905,4762656,"sub    et1.4, #0x28.4, et1.4",,,False,0x0048AC20,
906,4762656,"mov    et1.4, ecx.4",,,False,0x0048AC20,
907,4762659,"mov    #0x48AC28.4, ett.4",,,False,0x0048AC23,
908,4762659,nop,,,False,0x0048AC23,
909,4762659,nop,,,False,0x0048AC23,
910,4762659,"mov    cs.2, seg.2",,,False,0x0048AC23,
911,4762659,"mov    #0x4025B0.4, eoff.4",,,False,0x0048AC23,
912,4762659,"call   $""??1?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@QAE@XZ""",,,False,0x0048AC23,
913,4762664,"mov    ebp.4, eoff.4",,,False,0x0048AC28,
914,4762664,"mov    ss.2, seg.2",,,False,0x0048AC28,
915,4762664,"sub    eoff.4, #0x46C.4, eoff.4",,,False,0x0048AC28,
916,4762664,"ldx    seg.2, eoff.4, t1.1",,,False,0x0048AC28,
917,4762664,"xdu    t1.1, edx.4",,,False,0x0048AC28,
918,4762671,"mov    edx.4, et0.4",,,False,0x0048AC2F,
919,4762671,"and    edx.4, et0.4, et0.4",,,False,0x0048AC2F,
920,4762671,"mov    #0.1, cf.1",,,False,0x0048AC2F,
921,4762671,"mov    #0.1, of.1",,,False,0x0048AC2F,
922,4762671,"setz   et0.4, #0.4, zf.1",,,False,0x0048AC2F,
923,4762671,"setp   et0.4, #0.4, pf.1",,,False,0x0048AC2F,
924,4762671,"sets   et0.4, sf.1",,,False,0x0048AC2F,
925,4762673,"mov    cs.2, seg.2",,,False,0x0048AC31,
926,4762673,"mov    #0x48ACBC.4, eoff.4",,,False,0x0048AC31,
927,4762679,"mov    ebp.4, eoff.4",,,False,0x0048AC37,
928,4762679,"mov    ss.2, seg.2",,,False,0x0048AC37,
929,4762679,"sub    eoff.4, #0x458.4, eoff.4",,,False,0x0048AC37,
930,4762679,"ldx    seg.2, eoff.4, et1.4",,,False,0x0048AC37,
931,4762679,"mov    et1.4, ecx.4",,,False,0x0048AC37,
932,4762685,"mov    #0x2CFC.4, et1.4",,,False,0x0048AC3D,
933,4762685,"cfadd  et1.4, ecx.4, cf.1",,,False,0x0048AC3D,
934,4762685,"ofadd  et1.4, ecx.4, of.1",,,False,0x0048AC3D,
935,4762685,"add    et1.4, ecx.4, ett.4",,,False,0x0048AC3D,
936,4762685,"setz   ett.4, #0.4, zf.1",,,False,0x0048AC3D,
937,4762685,"setp   ett.4, #0.4, pf.1",,,False,0x0048AC3D,
938,4762685,"sets   ett.4, sf.1",,,False,0x0048AC3D,
939,4762685,"mov    ett.4, ecx.4",,,False,0x0048AC3D,
940,4762691,"mov    #0x48AC48.4, ett.4",,,False,0x0048AC43,
941,4762691,nop,,,False,0x0048AC43,
942,4762691,nop,,,False,0x0048AC43,
943,4762691,"mov    cs.2, seg.2",,,False,0x0048AC43,
944,4762691,"mov    #0x402A30.4, eoff.4",,,False,0x0048AC43,
945,4762691,call   $unknown_libname_6,,,False,0x0048AC43,
946,4762696,nop,,,False,0x0048AC48,
947,4762696,push   eax.4,,,False,0x0048AC48,
948,4762697,"mov    ebp.4, et1.4",,,False,0x0048AC49,
949,4762697,"sub    et1.4, #0x40.4, et1.4",,,False,0x0048AC49,
950,4762697,"mov    et1.4, ecx.4",,,False,0x0048AC49,
951,4762700,"mov    #0x48AC51.4, ett.4",,,False,0x0048AC4C,
952,4762700,nop,,,False,0x0048AC4C,
953,4762700,nop,,,False,0x0048AC4C,
954,4762700,"mov    cs.2, seg.2",,,False,0x0048AC4C,
955,4762700,"mov    #0x402680.4, eoff.4",,,False,0x0048AC4C,
956,4762700,"call   $""??0?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAE@QBD@Z""",,,False,0x0048AC4C,
957,4762705,"mov    #6.1, t1.1",,,False,0x0048AC51,
958,4762705,"mov    t1.1, t0.1",,,False,0x0048AC51,
959,4762705,"mov    ebp.4, eoff.4",,,False,0x0048AC51,
960,4762705,"mov    ss.2, seg.2",,,False,0x0048AC51,
961,4762705,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048AC51,
962,4762705,"stx    t0.1, seg.2, eoff.4",,,False,0x0048AC51,
963,4762709,"mov    ebp.4, et1.4",,,False,0x0048AC55,
964,4762709,"sub    et1.4, #0x40.4, et1.4",,,False,0x0048AC55,
965,4762709,"mov    et1.4, eax.4",,,False,0x0048AC55,
966,4762712,nop,,,False,0x0048AC58,
967,4762712,push   eax.4,,,False,0x0048AC58,
968,4762713,"mov    ebp.4, eoff.4",,,False,0x0048AC59,
969,4762713,"mov    ss.2, seg.2",,,False,0x0048AC59,
970,4762713,"sub    eoff.4, #0x458.4, eoff.4",,,False,0x0048AC59,
971,4762713,"ldx    seg.2, eoff.4, et1.4",,,False,0x0048AC59,
972,4762713,"mov    et1.4, ecx.4",,,False,0x0048AC59,
973,4762719,"mov    #0x460.4, et1.4",,,False,0x0048AC5F,
974,4762719,"cfadd  et1.4, ecx.4, cf.1",,,False,0x0048AC5F,
975,4762719,"ofadd  et1.4, ecx.4, of.1",,,False,0x0048AC5F,
976,4762719,"add    et1.4, ecx.4, ett.4",,,False,0x0048AC5F,
977,4762719,"setz   ett.4, #0.4, zf.1",,,False,0x0048AC5F,
978,4762719,"setp   ett.4, #0.4, pf.1",,,False,0x0048AC5F,
979,4762719,"sets   ett.4, sf.1",,,False,0x0048AC5F,
980,4762719,"mov    ett.4, ecx.4",,,False,0x0048AC5F,
981,4762725,"mov    #0x48AC6A.4, ett.4",,,False,0x0048AC65,
982,4762725,nop,,,False,0x0048AC65,
983,4762725,nop,,,False,0x0048AC65,
984,4762725,"mov    cs.2, seg.2",,,False,0x0048AC65,
985,4762725,"mov    #0x40ADB0.4, eoff.4",,,False,0x0048AC65,
986,4762725,call   $sub_40ADB0,,,False,0x0048AC65,
987,4762730,"mov    eax.4, eoff.4",,,False,0x0048AC6A,
988,4762730,"mov    ds.2, seg.2",,,False,0x0048AC6A,
989,4762730,"ldx    seg.2, eoff.4, et1.4",,,False,0x0048AC6A,
990,4762730,"mov    et1.4, ecx.4",,,False,0x0048AC6A,
991,4762732,"mov    eax.4, eoff.4",,,False,0x0048AC6C,
992,4762732,"mov    ds.2, seg.2",,,False,0x0048AC6C,
993,4762732,"add    eoff.4, #4.4, eoff.4",,,False,0x0048AC6C,
994,4762732,"ldx    seg.2, eoff.4, et1.4",,,False,0x0048AC6C,
995,4762732,"mov    et1.4, edx.4",,,False,0x0048AC6C,
996,4762735,"mov    ecx.4, et0.4",,,False,0x0048AC6F,
997,4762735,"mov    ebp.4, eoff.4",,,False,0x0048AC6F,
998,4762735,"mov    ss.2, seg.2",,,False,0x0048AC6F,
999,4762735,"sub    eoff.4, #0x4DC.4, eoff.4",,,False,0x0048AC6F,
1000,4762735,"stx    et0.4, seg.2, eoff.4",,,False,0x0048AC6F,
1001,4762741,"mov    edx.4, et0.4",,,False,0x0048AC75,
1002,4762741,"mov    ebp.4, eoff.4",,,False,0x0048AC75,
1003,4762741,"mov    ss.2, seg.2",,,False,0x0048AC75,
1004,4762741,"sub    eoff.4, #0x4D8.4, eoff.4",,,False,0x0048AC75,
1005,4762741,"stx    et0.4, seg.2, eoff.4",,,False,0x0048AC75,
1006,4762747,"mov    #4.1, t1.1",,,False,0x0048AC7B,
1007,4762747,"mov    t1.1, t0.1",,,False,0x0048AC7B,
1008,4762747,"mov    ebp.4, eoff.4",,,False,0x0048AC7B,
1009,4762747,"mov    ss.2, seg.2",,,False,0x0048AC7B,
1010,4762747,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048AC7B,
1011,4762747,"stx    t0.1, seg.2, eoff.4",,,False,0x0048AC7B,
1012,4762751,"mov    ebp.4, et1.4",,,False,0x0048AC7F,
1013,4762751,"sub    et1.4, #0x40.4, et1.4",,,False,0x0048AC7F,
1014,4762751,"mov    et1.4, ecx.4",,,False,0x0048AC7F,
1015,4762754,"mov    #0x48AC87.4, ett.4",,,False,0x0048AC82,
1016,4762754,nop,,,False,0x0048AC82,
1017,4762754,nop,,,False,0x0048AC82,
1018,4762754,"mov    cs.2, seg.2",,,False,0x0048AC82,
1019,4762754,"mov    #0x4025B0.4, eoff.4",,,False,0x0048AC82,
1020,4762754,"call   $""??1?$basic_string@_WU?$char_traits@_W@std@@V?$allocator@_W@2@@std@@QAE@XZ""",,,False,0x0048AC82,
1021,4762759,"mov    ebp.4, eoff.4",,,False,0x0048AC87,
1022,4762759,"mov    ss.2, seg.2",,,False,0x0048AC87,
1023,4762759,"sub    eoff.4, #0x4D8.4, eoff.4",,,False,0x0048AC87,
1024,4762759,"ldx    seg.2, eoff.4, t1.1",,,False,0x0048AC87,
1025,4762759,"mov    t1.1, al.1",,,False,0x0048AC87,
1026,4762765,"mov    al.1, t0.1",,,False,0x0048AC8D,
1027,4762765,"mov    ebp.4, eoff.4",,,False,0x0048AC8D,
1028,4762765,"mov    ss.2, seg.2",,,False,0x0048AC8D,
1029,4762765,"sub    eoff.4, #0x461.4, eoff.4",,,False,0x0048AC8D,
1030,4762765,"stx    t0.1, seg.2, eoff.4",,,False,0x0048AC8D,
1031,4762771,"mov    ebp.4, eoff.4",,,False,0x0048AC93,
1032,4762771,"mov    ss.2, seg.2",,,False,0x0048AC93,
1033,4762771,"sub    eoff.4, #0x458.4, eoff.4",,,False,0x0048AC93,
1034,4762771,"ldx    seg.2, eoff.4, et1.4",,,False,0x0048AC93,
1035,4762771,"mov    et1.4, ecx.4",,,False,0x0048AC93,
1036,4762777,"mov    ecx.4, eoff.4",,,False,0x0048AC99,
1037,4762777,"mov    ds.2, seg.2",,,False,0x0048AC99,
1038,4762777,"add    eoff.4, #0x484.4, eoff.4",,,False,0x0048AC99,
1039,4762777,"ldx    seg.2, eoff.4, et1.4",,,False,0x0048AC99,
1040,4762777,"mov    et1.4, edx.4",,,False,0x0048AC99,
1041,4762783,nop,,,False,0x0048AC9F,
1042,4762783,push   edx.4,,,False,0x0048AC9F,
1043,4762784,"mov    ebp.4, eoff.4",,,False,0x0048ACA0,
1044,4762784,"mov    ss.2, seg.2",,,False,0x0048ACA0,
1045,4762784,"sub    eoff.4, #0x4DC.4, eoff.4",,,False,0x0048ACA0,
1046,4762784,"ldx    seg.2, eoff.4, et1.4",,,False,0x0048ACA0,
1047,4762784,"mov    et1.4, eax.4",,,False,0x0048ACA0,
1048,4762790,nop,,,False,0x0048ACA6,
1049,4762790,push   eax.4,,,False,0x0048ACA6,
1050,4762791,"mov    ebp.4, et1.4",,,False,0x0048ACA7,
1051,4762791,"sub    et1.4, #0x468.4, et1.4",,,False,0x0048ACA7,
1052,4762791,"mov    et1.4, ecx.4",,,False,0x0048ACA7,
1053,4762797,nop,,,False,0x0048ACAD,
1054,4762797,push   ecx.4,,,False,0x0048ACAD,
1055,4762798,"mov    #0x48ACB3.4, ett.4",,,False,0x0048ACAE,
1056,4762798,nop,,,False,0x0048ACAE,
1057,4762798,nop,,,False,0x0048ACAE,
1058,4762798,"mov    cs.2, seg.2",,,False,0x0048ACAE,
1059,4762798,"mov    #0x48DF80.4, eoff.4",,,False,0x0048ACAE,
1060,4762798,call   $sub_48DF80,,,False,0x0048ACAE,
1061,4762803,"mov    eax.4, ecx.4",,,False,0x0048ACB3,
1062,4762805,"mov    #0x48ACBA.4, ett.4",,,False,0x0048ACB5,
1063,4762805,nop,,,False,0x0048ACB5,
1064,4762805,nop,,,False,0x0048ACB5,
1065,4762805,"mov    cs.2, seg.2",,,False,0x0048ACB5,
1066,4762805,"mov    #0x40E530.4, eoff.4",,,False,0x0048ACB5,
1067,4762805,call   $sub_40E530,,,False,0x0048ACB5,
1068,4762810,"mov    cs.2, seg.2",,,False,0x0048ACBA,
1069,4762810,"mov    #0x48ACD4.4, eoff.4",,,False,0x0048ACBA,
1070,4762812,"mov    ebp.4, eoff.4",,,False,0x0048ACBC,
1071,4762812,"mov    ss.2, seg.2",,,False,0x0048ACBC,
1072,4762812,"sub    eoff.4, #0x458.4, eoff.4",,,False,0x0048ACBC,
1073,4762812,"ldx    seg.2, eoff.4, et1.4",,,False,0x0048ACBC,
1074,4762812,"mov    et1.4, edx.4",,,False,0x0048ACBC,
1075,4762818,"mov    #0x2CFC.4, et1.4",,,False,0x0048ACC2,
1076,4762818,"cfadd  et1.4, edx.4, cf.1",,,False,0x0048ACC2,
1077,4762818,"ofadd  et1.4, edx.4, of.1",,,False,0x0048ACC2,
1078,4762818,"add    et1.4, edx.4, ett.4",,,False,0x0048ACC2,
1079,4762818,"setz   ett.4, #0.4, zf.1",,,False,0x0048ACC2,
1080,4762818,"setp   ett.4, #0.4, pf.1",,,False,0x0048ACC2,
1081,4762818,"sets   ett.4, sf.1",,,False,0x0048ACC2,
1082,4762818,"mov    ett.4, edx.4",,,False,0x0048ACC2,
1083,4762824,nop,,,False,0x0048ACC8,
1084,4762824,push   edx.4,,,False,0x0048ACC8,
1085,4762825,"mov    ebp.4, et1.4",,,False,0x0048ACC9,
1086,4762825,"sub    et1.4, #0x468.4, et1.4",,,False,0x0048ACC9,
1087,4762825,"mov    et1.4, ecx.4",,,False,0x0048ACC9,
1088,4762831,"mov    #0x48ACD4.4, ett.4",,,False,0x0048ACCF,
1089,4762831,nop,,,False,0x0048ACCF,
1090,4762831,nop,,,False,0x0048ACCF,
1091,4762831,"mov    cs.2, seg.2",,,False,0x0048ACCF,
1092,4762831,"mov    #0x40B2C0.4, eoff.4",,,False,0x0048ACCF,
1093,4762831,call   $sub_40B2C0,,,False,0x0048ACCF,
