idx,legit_addr,legit_disasm,patched_addr,patched_disasm,same_line,legit_addr_hex,patched_addr_hex
243,249784,"sub     eax, 7",249944,"call    ?_Rep@?$money_put@GV?$ostreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@CA?AV?$ostreambuf_iterator@GU?$char_traits@G@std@@@2@V32@GI@Z; std::money_put<ushort,std::ostreambuf_iterator<ushort>>::_Rep(std::ostreambuf_iterator<ushort>,ushort,uint)",False,0x0003CFB8,0x0003D058
244,249787,jz      short loc_43CFED,249949,"add     esp, 14h",False,0x0003CFBB,0x0003D05D
245,249789,"sub     eax, 4Bh ; 'K'",249952,"xor     edi, edi",False,0x0003CFBD,0x0003D060
246,249792,jz      short loc_43CFCA,249954,"mov     edx, [eax]",False,0x0003CFC0,0x0003D062
247,249794,dec     eax,249956,"mov     [ebp+arg_4], edx",False,0x0003CFC2,0x0003D064
248,249795,"sub     eax, 1",249959,"mov     esi, [eax+4]",False,0x0003CFC3,0x0003D067
249,249798,jz      short loc_43CFF8,249962,"mov     [ebp+arg_8], esi",False,0x0003CFC6,0x0003D06A
250,249800,jmp     short loc_43D002,249965,jmp     short loc_43D075,False,0x0003CFC8,0x0003D06D
251,249802,"cmp     [ebp+arg_2C], ebx",249967,"mov     esi, [ebp+arg_8]",False,0x0003CFCA,0x0003D06F
252,249805,ja      short loc_43CFD7,249970,"mov     edx, [ebp+arg_4]",False,0x0003CFCD,0x0003D072
253,249807,"mov     edx, ebx",249973,"xor     eax, eax",False,0x0003CFCF,0x0003D075
254,249809,"sub     edx, [ebp+arg_2C]",249975,"mov     [ebp+var_88], eax",False,0x0003CFD1,0x0003D077
255,249812,inc     edx,249981,"movsx   eax, byte ptr [ebp+eax+var_7C]",False,0x0003CFD4,0x0003D07D
256,249813,jmp     short loc_43CFD9,249986,"sub     eax, 20h ; ' '",False,0x0003CFD5,0x0003D082
257,249815,"xor     edx, edx",249989,jz      loc_43D1F7,False,0x0003CFD7,0x0003D085
258,249817,"xor     eax, eax",249995,"sub     eax, 4",False,0x0003CFD9,0x0003D08B
259,249819,"cmp     eax, ebx",249998,jz      loc_43D1DC,False,0x0003CFDB,0x0003D08E
260,249821,"sbb     eax, eax",250004,"sub     eax, 7",False,0x0003CFDD,0x0003D094
261,249823,neg     eax,250007,jz      loc_43D1B8,False,0x0003CFDF,0x0003D097
262,249825,"add     eax, [ebp+arg_2C]",250013,"sub     eax, 4Bh ; 'K'",False,0x0003CFE1,0x0003D09D
263,249828,"add     eax, edx",250016,jz      short loc_43D0B1,False,0x0003CFE4,0x0003D0A0
264,249830,"mov     dl, [ebp+var_75]",250018,dec     eax,False,0x0003CFE6,0x0003D0A2
265,249833,"add     ecx, eax",250019,"sub     eax, 1",False,0x0003CFE9,0x0003D0A3
266,249835,jmp     short loc_43D002,250022,jz      loc_43D21B,False,0x0003CFEB,0x0003D0A6
267,249837,"add     ecx, [ebp+var_18]",250028,jmp     loc_43D24C,False,0x0003CFED,0x0003D0AC
268,249840,jmp     short loc_43D002,250033,"test    ebx, ebx",False,0x0003CFF0,0x0003D0B1
269,249842,"add     ecx, [ebp+var_48]",250035,jnz     short loc_43D0DB,False,0x0003CFF2,0x0003D0B3
270,249845,jmp     short loc_43D002,250037,"cmp     [ebp+arg_30], 8",False,0x0003CFF5,0x0003D0B5
271,249847,inc     ecx,250041,"lea     eax, [ebp+arg_1C]",False,0x0003CFF7,0x0003D0B9
272,249848,"cmp     esi, 3",250044,jb      short loc_43D0C1,False,0x0003CFF8,0x0003D0BC
273,249851,jz      short loc_43D002,250046,"mov     eax, [ebp+arg_1C]",False,0x0003CFFB,0x0003D0BE
274,249853,"mov     dl, 1",250049,push    [ebp+arg_2C],False,0x0003CFFD,0x0003D0C1
275,249855,"mov     [ebp+var_75], dl",250052,push    eax,False,0x0003CFFF,0x0003D0C4
276,249858,inc     esi,250053,"lea     eax, [ebp+var_AC]",False,0x0003D002,0x0003D0C5
277,249859,"cmp     esi, 4",250059,push    esi,False,0x0003D003,0x0003D0CB
278,249862,jb      short loc_43CFA9,250060,push    edx,False,0x0003D006,0x0003D0CC
279,249864,"cmp     dword ptr [edi+24h], 0",250061,push    eax,False,0x0003D008,0x0003D0CD
280,249868,jl      short loc_43D021,250062,"call    ?_Put@?$money_put@_WV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@CA?AV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@2@V32@V?$_String_const_iterator@V?$_String_val@U?$_Simple_types@_W@std@@@std@@@2@I@Z_0; std::money_put<wchar_t,std::ostreambuf_iterator<wchar_t>>::_Put(std::ostreambuf_iterator<wchar_t>,std::_String_const_iterator<std::_String_val<std::_Simple_types<wchar_t>>>,uint)",False,0x0003D00C,0x0003D0CE
281,249870,jg      short loc_43D016,250067,"add     esp, 14h",False,0x0003D00E,0x0003D0D3
282,249872,"cmp     dword ptr [edi+20h], 0",250070,jmp     loc_43D241,False,0x0003D010,0x0003D0D6
283,249876,jbe     short loc_43D021,250075,"cmp     [ebp+arg_2C], ebx",False,0x0003D014,0x0003D0DB
284,249878,"mov     edi, [edi+20h]",250078,ja      short loc_43D149,False,0x0003D016,0x0003D0DE
285,249881,"cmp     edi, ecx",250080,"mov     esi, [ebp+var_98]",False,0x0003D019,0x0003D0E0
286,249883,jbe     short loc_43D021,250086,"lea     ecx, [ebp+arg_4]",False,0x0003D01B,0x0003D0E6
287,249885,"sub     edi, ecx",250089,push    esi,False,0x0003D01D,0x0003D0E9
288,249887,jmp     short loc_43D023,250090,call    sub_422900,False,0x0003D01F,0x0003D0EA
289,249889,"xor     edi, edi",250095,"mov     ecx, [ebp+var_74]",False,0x0003D021,0x0003D0EF
290,249891,"mov     eax, [ebp+var_80]",250098,call    sub_43182B,False,0x0003D023,0x0003D0F2
291,249894,"mov     eax, [eax+14h]",250103,"movzx   eax, ax",False,0x0003D026,0x0003D0F7
292,249897,"and     eax, 1C0h",250106,"lea     ecx, [ebp+arg_4]",False,0x0003D029,0x0003D0FA
293,249902,"mov     [ebp+var_90], eax",250109,push    eax,False,0x0003D02E,0x0003D0FD
294,249908,"cmp     eax, 40h ; '@'",250110,call    sub_422900,False,0x0003D034,0x0003D0FE
295,249911,jz      short loc_43D06F,250115,"mov     eax, ebx",False,0x0003D037,0x0003D103
296,249913,"cmp     eax, 100h",250117,"sub     eax, [ebp+arg_2C]",False,0x0003D039,0x0003D105
297,249918,jnz     short loc_43D044,250120,push    eax,False,0x0003D03E,0x0003D108
298,249920,"test    dl, dl",250121,push    esi,False,0x0003D040,0x0003D109
299,249922,jnz     short loc_43D06F,250122,push    [ebp+arg_8],False,0x0003D042,0x0003D10A
300,249924,push    edi,250125,"lea     eax, [ebp+var_B4]",False,0x0003D044,0x0003D10D
301,249925,push    [ebp+var_84],250131,push    [ebp+arg_4],False,0x0003D045,0x0003D113
302,249931,"lea     eax, [ebp+var_8C]",250134,push    eax,False,0x0003D04B,0x0003D116
303,249937,push    [ebp+arg_8],250135,"call    ?_Rep@?$money_put@GV?$ostreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@CA?AV?$ostreambuf_iterator@GU?$char_traits@G@std@@@2@V32@GI@Z; std::money_put<ushort,std::ostreambuf_iterator<ushort>>::_Rep(std::ostreambuf_iterator<ushort>,ushort,uint)",False,0x0003D051,0x0003D117
304,249940,push    [ebp+arg_4],250140,"mov     ecx, eax",False,0x0003D054,0x0003D11C
305,249943,push    eax,250142,"add     esp, 14h",False,0x0003D057,0x0003D11E
306,249944,"call    ?_Rep@?$money_put@_WV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@CA?AV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@2@V32@_WI@Z; std::money_put<wchar_t,std::ostreambuf_iterator<wchar_t>>::_Rep(std::ostreambuf_iterator<wchar_t>,wchar_t,uint)",250145,"cmp     [ebp+arg_30], 8",False,0x0003D058,0x0003D121
307,249949,"add     esp, 14h",250149,"mov     eax, [ecx]",False,0x0003D05D,0x0003D125
308,249952,"xor     edi, edi",250151,"mov     [ebp+arg_4], eax",False,0x0003D060,0x0003D127
309,249954,"mov     edx, [eax]",250154,"mov     eax, [ecx+4]",False,0x0003D062,0x0003D12A
310,249956,"mov     [ebp+arg_4], edx",250157,"mov     [ebp+arg_8], eax",False,0x0003D064,0x0003D12D
311,249959,"mov     esi, [eax+4]",250160,"lea     eax, [ebp+arg_1C]",False,0x0003D067,0x0003D130
312,249962,"mov     [ebp+arg_8], esi",250163,jb      short loc_43D138,False,0x0003D06A,0x0003D133
313,249965,jmp     short loc_43D075,250165,"mov     eax, [ebp+arg_1C]",False,0x0003D06D,0x0003D135
314,249967,"mov     esi, [ebp+arg_8]",250168,push    [ebp+arg_2C],False,0x0003D06F,0x0003D138
315,249970,"mov     edx, [ebp+arg_4]",250171,push    eax,False,0x0003D072,0x0003D13B
316,249973,"xor     eax, eax",250172,push    dword ptr [ecx+4],False,0x0003D075,0x0003D13C
317,249975,"mov     [ebp+var_88], eax",250175,"lea     eax, [ebp+var_BC]",False,0x0003D077,0x0003D13F
318,249981,"movsx   eax, byte ptr [ebp+eax+var_7C]",250181,push    dword ptr [ecx],False,0x0003D07D,0x0003D145
319,249986,"sub     eax, 20h ; ' '",250183,jmp     short loc_43D0CD,False,0x0003D082,0x0003D147
320,249989,jz      loc_43D1F7,250185,"cmp     [ebp+arg_30], 8",False,0x0003D085,0x0003D149
321,249995,"sub     eax, 4",250189,"lea     ecx, [ebp+arg_1C]",False,0x0003D08B,0x0003D14D
322,249998,jz      loc_43D1DC,250192,jb      short loc_43D155,False,0x0003D08E,0x0003D150
323,250004,"sub     eax, 7",250194,"mov     ecx, [ebp+arg_1C]",False,0x0003D094,0x0003D152
324,250007,jz      loc_43D1B8,250197,"mov     eax, [ebp+arg_2C]",False,0x0003D097,0x0003D155
325,250013,"sub     eax, 4Bh ; 'K'",250200,"sub     eax, ebx",False,0x0003D09D,0x0003D158
326,250016,jz      short loc_43D0B1,250202,push    eax,False,0x0003D0A0,0x0003D15A
327,250018,dec     eax,250203,push    ecx,False,0x0003D0A2,0x0003D15B
328,250019,"sub     eax, 1",250204,push    esi,False,0x0003D0A3,0x0003D15C
329,250022,jz      loc_43D21B,250205,push    edx,False,0x0003D0A6,0x0003D15D
330,250028,jmp     loc_43D24C,250206,"lea     eax, [ebp+var_C4]",False,0x0003D0AC,0x0003D15E
331,250033,"test    ebx, ebx",250212,push    eax,False,0x0003D0B1,0x0003D164
332,250035,jnz     short loc_43D0DB,250213,"call    ?_Put@?$money_put@_WV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@CA?AV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@2@V32@V?$_String_const_iterator@V?$_String_val@U?$_Simple_types@_W@std@@@std@@@2@I@Z_0; std::money_put<wchar_t,std::ostreambuf_iterator<wchar_t>>::_Put(std::ostreambuf_iterator<wchar_t>,std::_String_const_iterator<std::_String_val<std::_Simple_types<wchar_t>>>,uint)",False,0x0003D0B3,0x0003D165
333,250037,"cmp     [ebp+arg_30], 8",250218,"mov     ecx, eax",False,0x0003D0B5,0x0003D16A
334,250041,"lea     eax, [ebp+arg_1C]",250220,"add     esp, 14h",False,0x0003D0B9,0x0003D16C
335,250044,jb      short loc_43D0C1,250223,"mov     eax, [ecx]",False,0x0003D0BC,0x0003D16F
336,250046,"mov     eax, [ebp+arg_1C]",250225,"mov     [ebp+arg_4], eax",False,0x0003D0BE,0x0003D171
337,250049,push    [ebp+arg_2C],250228,"mov     eax, [ecx+4]",False,0x0003D0C1,0x0003D174
338,250052,push    eax,250231,"mov     ecx, [ebp+var_74]",False,0x0003D0C4,0x0003D177
339,250053,"lea     eax, [ebp+var_AC]",250234,"mov     [ebp+arg_8], eax",False,0x0003D0C5,0x0003D17A
340,250059,push    esi,250237,call    sub_43182B,False,0x0003D0CB,0x0003D17D
341,250060,push    edx,250242,"movzx   eax, ax",False,0x0003D0CC,0x0003D182
342,250061,push    eax,250245,"lea     ecx, [ebp+arg_4]",False,0x0003D0CD,0x0003D185
343,250062,"call    ?_Put@?$money_put@_WV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@CA?AV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@2@V32@V?$_String_const_iterator@V?$_String_val@U?$_Simple_types@_W@std@@@std@@@2@I@Z_0; std::money_put<wchar_t,std::ostreambuf_iterator<wchar_t>>::_Put(std::ostreambuf_iterator<wchar_t>,std::_String_const_iterator<std::_String_val<std::_Simple_types<wchar_t>>>,uint)",250248,push    eax,False,0x0003D0CE,0x0003D188
344,250067,"add     esp, 14h",250249,call    sub_422900,False,0x0003D0D3,0x0003D189
345,250070,jmp     loc_43D241,250254,"cmp     [ebp+arg_30], 8",False,0x0003D0D6,0x0003D18E
346,250075,"cmp     [ebp+arg_2C], ebx",250258,"lea     ecx, [ebp+arg_1C]",False,0x0003D0DB,0x0003D192
347,250078,ja      short loc_43D149,250261,jb      short loc_43D19A,False,0x0003D0DE,0x0003D195
348,250080,"mov     esi, dword ptr [ebp+var_98]",250263,"mov     ecx, [ebp+arg_1C]",False,0x0003D0E0,0x0003D197
349,250086,"lea     ecx, [ebp+arg_4]",250266,"mov     eax, [ebp+arg_2C]",False,0x0003D0E6,0x0003D19A
350,250089,push    esi,250269,push    ebx,False,0x0003D0E9,0x0003D19D
351,250090,call    ??4?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@QAEAAV01@_W@Z; std::ostreambuf_iterator<wchar_t>::operator=(wchar_t),250270,"lea     eax, [ecx+eax*2]",False,0x0003D0EA,0x0003D19E
352,250095,"mov     ecx, [ebp+var_74]",250273,"lea     ecx, [ebx+ebx]",False,0x0003D0EF,0x0003D1A1
353,250098,call    unknown_libname_92; Microsoft VisualC 14/net runtime,250276,"sub     eax, ecx",False,0x0003D0F2,0x0003D1A4
354,250103,"movzx   eax, ax",250278,push    eax,False,0x0003D0F7,0x0003D1A6
355,250106,"lea     ecx, [ebp+arg_4]",250279,push    [ebp+arg_8],False,0x0003D0FA,0x0003D1A7
356,250109,push    eax,250282,"lea     eax, [ebp+var_CC]",False,0x0003D0FD,0x0003D1AA
357,250110,call    ??4?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@QAEAAV01@_W@Z; std::ostreambuf_iterator<wchar_t>::operator=(wchar_t),250288,push    [ebp+arg_4],False,0x0003D0FE,0x0003D1B0
358,250115,"mov     eax, ebx",250291,jmp     loc_43D0CD,False,0x0003D103,0x0003D1B3
359,250117,"sub     eax, [ebp+arg_2C]",250296,"cmp     [ebp+var_18], 0",False,0x0003D105,0x0003D1B8
360,250120,push    eax,250300,jbe     loc_43D24C,False,0x0003D108,0x0003D1BC
361,250121,push    esi,250306,"cmp     [ebp+var_14], 8",False,0x0003D109,0x0003D1C2
362,250122,push    [ebp+arg_8],250310,"lea     eax, [ebp+var_28]",False,0x0003D10A,0x0003D1C6
363,250125,"lea     eax, [ebp+var_B4]",250313,jb      short loc_43D1CE,False,0x0003D10D,0x0003D1C9
364,250131,push    [ebp+arg_4],250315,"mov     eax, [ebp+var_28]",False,0x0003D113,0x0003D1CB
365,250134,push    eax,250318,push    1,False,0x0003D116,0x0003D1CE
366,250135,"call    ?_Rep@?$money_put@_WV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@CA?AV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@2@V32@_WI@Z; std::money_put<wchar_t,std::ostreambuf_iterator<wchar_t>>::_Rep(std::ostreambuf_iterator<wchar_t>,wchar_t,uint)",250320,push    eax,False,0x0003D117,0x0003D1D0
367,250140,"mov     ecx, eax",250321,"lea     eax, [ebp+var_D4]",False,0x0003D11C,0x0003D1D1
368,250142,"add     esp, 14h",250327,jmp     loc_43D0CB,False,0x0003D11E,0x0003D1D7
369,250145,"cmp     [ebp+arg_30], 8",250332,"cmp     [ebp+var_44], 8",False,0x0003D121,0x0003D1DC
370,250149,"mov     eax, [ecx]",250336,"lea     eax, [ebp+var_58]",False,0x0003D125,0x0003D1E0
371,250151,"mov     [ebp+arg_4], eax",250339,jb      short loc_43D1E8,False,0x0003D127,0x0003D1E3
372,250154,"mov     eax, [ecx+4]",250341,"mov     eax, [ebp+var_58]",False,0x0003D12A,0x0003D1E5
373,250157,"mov     [ebp+arg_8], eax",250344,push    [ebp+var_48],False,0x0003D12D,0x0003D1E8
374,250160,"lea     eax, [ebp+arg_1C]",250347,push    eax,False,0x0003D130,0x0003D1EB
375,250163,jb      short loc_43D138,250348,"lea     eax, [ebp+var_DC]",False,0x0003D133,0x0003D1EC
376,250165,"mov     eax, [ebp+arg_1C]",250354,jmp     loc_43D0CB,False,0x0003D135,0x0003D1F2
377,250168,push    [ebp+arg_2C],250359,push    1,False,0x0003D138,0x0003D1F7
378,250171,push    eax,250361,push    [ebp+var_84],False,0x0003D13B,0x0003D1F9
379,250172,push    dword ptr [ecx+4],250367,"lea     eax, [ebp+var_E4]",False,0x0003D13C,0x0003D1FF
380,250175,"lea     eax, [ebp+var_BC]",250373,push    esi,False,0x0003D13F,0x0003D205
381,250181,push    dword ptr [ecx],250374,push    edx,False,0x0003D145,0x0003D206
382,250183,jmp     short loc_43D0CD,250375,push    eax,False,0x0003D147,0x0003D207
383,250185,"cmp     [ebp+arg_30], 8",250376,"call    ?_Rep@?$money_put@GV?$ostreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@CA?AV?$ostreambuf_iterator@GU?$char_traits@G@std@@@2@V32@GI@Z; std::money_put<ushort,std::ostreambuf_iterator<ushort>>::_Rep(std::ostreambuf_iterator<ushort>,ushort,uint)",False,0x0003D149,0x0003D208
384,250189,"lea     ecx, [ebp+arg_1C]",250381,"add     esp, 14h",False,0x0003D14D,0x0003D20D
385,250192,jb      short loc_43D155,250384,"mov     edx, [eax]",False,0x0003D150,0x0003D210
386,250194,"mov     ecx, [ebp+arg_1C]",250386,"mov     [ebp+arg_4], edx",False,0x0003D152,0x0003D212
387,250197,"mov     eax, [ebp+arg_2C]",250389,"mov     esi, [eax+4]",False,0x0003D155,0x0003D215
388,250200,"sub     eax, ebx",250392,"mov     [ebp+arg_8], esi",False,0x0003D158,0x0003D218
389,250202,push    eax,250395,"cmp     [ebp+var_90], 100h",False,0x0003D15A,0x0003D21B
390,250203,push    ecx,250405,jnz     short loc_43D24C,False,0x0003D15B,0x0003D225
391,250204,push    esi,250407,push    edi,False,0x0003D15C,0x0003D227
392,250205,push    edx,250408,push    [ebp+var_84],False,0x0003D15D,0x0003D228
393,250206,"lea     eax, [ebp+var_C4]",250414,"lea     eax, [ebp+var_A4]",False,0x0003D15E,0x0003D22E
394,250212,push    eax,250420,push    esi,False,0x0003D164,0x0003D234
395,250213,"call    ?_Put@?$money_put@_WV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@CA?AV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@2@V32@V?$_String_const_iterator@V?$_String_val@U?$_Simple_types@_W@std@@@std@@@2@I@Z_0; std::money_put<wchar_t,std::ostreambuf_iterator<wchar_t>>::_Put(std::ostreambuf_iterator<wchar_t>,std::_String_const_iterator<std::_String_val<std::_Simple_types<wchar_t>>>,uint)",250421,push    edx,False,0x0003D165,0x0003D235
396,250218,"mov     ecx, eax",250422,push    eax,False,0x0003D16A,0x0003D236
397,250220,"add     esp, 14h",250423,"call    ?_Rep@?$money_put@GV?$ostreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@CA?AV?$ostreambuf_iterator@GU?$char_traits@G@std@@@2@V32@GI@Z; std::money_put<ushort,std::ostreambuf_iterator<ushort>>::_Rep(std::ostreambuf_iterator<ushort>,ushort,uint)",False,0x0003D16C,0x0003D237
398,250223,"mov     eax, [ecx]",250428,"add     esp, 14h",False,0x0003D16F,0x0003D23C
399,250225,"mov     [ebp+arg_4], eax",250431,"xor     edi, edi",False,0x0003D171,0x0003D23F
400,250228,"mov     eax, [ecx+4]",250433,"mov     edx, [eax]",False,0x0003D174,0x0003D241
401,250231,"mov     ecx, [ebp+var_74]",250435,"mov     [ebp+arg_4], edx",False,0x0003D177,0x0003D243
402,250234,"mov     [ebp+arg_8], eax",250438,"mov     esi, [eax+4]",False,0x0003D17A,0x0003D246
403,250237,call    unknown_libname_92; Microsoft VisualC 14/net runtime,250441,"mov     [ebp+arg_8], esi",False,0x0003D17D,0x0003D249
404,250242,"movzx   eax, ax",250444,"mov     eax, [ebp+var_88]",False,0x0003D182,0x0003D24C
405,250245,"lea     ecx, [ebp+arg_4]",250450,inc     eax,False,0x0003D185,0x0003D252
406,250248,push    eax,250451,"mov     [ebp+var_88], eax",False,0x0003D188,0x0003D253
407,250249,call    ??4?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@QAEAAV01@_W@Z; std::ostreambuf_iterator<wchar_t>::operator=(wchar_t),250457,"cmp     eax, 4",False,0x0003D189,0x0003D259
408,250254,"cmp     [ebp+arg_30], 8",250460,jb      loc_43D07D,False,0x0003D18E,0x0003D25C
409,250258,"lea     ecx, [ebp+arg_1C]",250466,"cmp     [ebp+var_18], 1",False,0x0003D192,0x0003D262
410,250261,jb      short loc_43D19A,250470,jbe     short loc_43D299,False,0x0003D195,0x0003D266
411,250263,"mov     ecx, [ebp+arg_1C]",250472,"cmp     [ebp+var_14], 8",False,0x0003D197,0x0003D268
412,250266,"mov     eax, [ebp+arg_2C]",250476,"lea     ecx, [ebp+var_28]",False,0x0003D19A,0x0003D26C
413,250269,push    ebx,250479,jb      short loc_43D274,False,0x0003D19D,0x0003D26F
414,250270,"lea     eax, [ecx+eax*2]",250481,"mov     ecx, [ebp+var_28]",False,0x0003D19E,0x0003D271
415,250273,"lea     ecx, [ebx+ebx]",250484,"mov     eax, [ebp+var_18]",False,0x0003D1A1,0x0003D274
416,250276,"sub     eax, ecx",250487,"add     ecx, 2",False,0x0003D1A4,0x0003D277
417,250278,push    eax,250490,dec     eax,False,0x0003D1A6,0x0003D27A
418,250279,push    [ebp+arg_8],250491,push    eax,False,0x0003D1A7,0x0003D27B
419,250282,"lea     eax, [ebp+var_CC]",250492,push    ecx,False,0x0003D1AA,0x0003D27C
420,250288,push    [ebp+arg_4],250493,push    esi,False,0x0003D1B0,0x0003D27D
421,250291,jmp     loc_43D0CD,250494,push    edx,False,0x0003D1B3,0x0003D27E
422,250296,"cmp     [ebp+var_18], 0",250495,"lea     eax, [ebp+var_A4]",False,0x0003D1B8,0x0003D27F
423,250300,jbe     loc_43D24C,250501,push    eax,False,0x0003D1BC,0x0003D285
424,250306,"cmp     [ebp+var_14], 8",250502,"call    ?_Put@?$money_put@_WV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@CA?AV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@2@V32@V?$_String_const_iterator@V?$_String_val@U?$_Simple_types@_W@std@@@std@@@2@I@Z_0; std::money_put<wchar_t,std::ostreambuf_iterator<wchar_t>>::_Put(std::ostreambuf_iterator<wchar_t>,std::_String_const_iterator<std::_String_val<std::_Simple_types<wchar_t>>>,uint)",False,0x0003D1C2,0x0003D286
425,250310,"lea     eax, [ebp+var_28]",250507,"add     esp, 14h",False,0x0003D1C6,0x0003D28B
426,250313,jb      short loc_43D1CE,250510,"mov     edx, [eax]",False,0x0003D1C9,0x0003D28E
427,250315,"mov     eax, [ebp+var_28]",250512,"mov     [ebp+arg_4], edx",False,0x0003D1CB,0x0003D290
428,250318,push    1,250515,"mov     esi, [eax+4]",False,0x0003D1CE,0x0003D293
429,250320,push    eax,250518,"mov     [ebp+arg_8], esi",False,0x0003D1D0,0x0003D296
430,250321,"lea     eax, [ebp+var_D4]",250521,"mov     eax, [ebp+var_80]",False,0x0003D1D1,0x0003D299
431,250327,jmp     loc_43D0CB,250524,push    edi,False,0x0003D1D7,0x0003D29C
432,250332,"cmp     [ebp+var_44], 8",250525,push    [ebp+var_84],False,0x0003D1DC,0x0003D29D
433,250336,"lea     eax, [ebp+var_58]",250531,"and     dword ptr [eax+20h], 0",False,0x0003D1E0,0x0003D2A3
434,250339,jb      short loc_43D1E8,250535,"and     dword ptr [eax+24h], 0",False,0x0003D1E3,0x0003D2A7
435,250341,"mov     eax, [ebp+var_58]",250539,push    esi,False,0x0003D1E5,0x0003D2AB
436,250344,push    [ebp+var_48],250540,"mov     esi, [ebp+var_9C]",False,0x0003D1E8,0x0003D2AC
437,250347,push    eax,250546,push    edx,False,0x0003D1EB,0x0003D2B2
438,250348,"lea     eax, [ebp+var_DC]",250547,push    esi,False,0x0003D1EC,0x0003D2B3
439,250354,jmp     loc_43D0CB,250548,"call    ?_Rep@?$money_put@GV?$ostreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@CA?AV?$ostreambuf_iterator@GU?$char_traits@G@std@@@2@V32@GI@Z; std::money_put<ushort,std::ostreambuf_iterator<ushort>>::_Rep(std::ostreambuf_iterator<ushort>,ushort,uint)",False,0x0003D1F2,0x0003D2B4
440,250359,push    1,250553,"add     esp, 14h",False,0x0003D1F7,0x0003D2B9
441,250361,push    [ebp+var_84],250556,"lea     ecx, [ebp+var_58]",False,0x0003D1F9,0x0003D2BC
442,250367,"lea     eax, [ebp+var_E4]",250559,call    loc_402C10,False,0x0003D1FF,0x0003D2BF
443,250373,push    esi,250564,"lea     ecx, [ebp+var_28]",False,0x0003D205,0x0003D2C4
444,250374,push    edx,250567,call    loc_402C10,False,0x0003D206,0x0003D2C7
445,250375,push    eax,250572,"lea     ecx, [ebp+var_40]",False,0x0003D207,0x0003D2CC
446,250376,"call    ?_Rep@?$money_put@_WV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@CA?AV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@2@V32@_WI@Z; std::money_put<wchar_t,std::ostreambuf_iterator<wchar_t>>::_Rep(std::ostreambuf_iterator<wchar_t>,wchar_t,uint)",250575,call    loc_406640,False,0x0003D208,0x0003D2CF
447,250381,"add     esp, 14h",250580,"lea     ecx, [ebp+arg_1C]",False,0x0003D20D,0x0003D2D4
448,250384,"mov     edx, [eax]",250583,call    loc_402C10,False,0x0003D210,0x0003D2D7
449,250386,"mov     [ebp+arg_4], edx",250588,"mov     eax, esi",False,0x0003D212,0x0003D2DC
450,250389,"mov     esi, [eax+4]",250590,call    __EH_epilog3_GS,False,0x0003D215,0x0003D2DE
451,250392,"mov     [ebp+arg_8], esi",250595,retn    38h ; '8',False,0x0003D218,0x0003D2E3
452,250395,"cmp     [ebp+var_90], 100h",31632,jz      short near ptr loc_407BCC+2,False,0x0003D21B,0x00007B90
453,250405,jnz     short loc_43D24C,31634,cli,False,0x0003D225,0x00007B92
454,250407,push    edi,31635,"mov     ah, 0B1h",False,0x0003D227,0x00007B93
455,250408,push    [ebp+var_84],31637,"and     byte ptr [edi-15h], 61h",False,0x0003D228,0x00007B95
456,250414,"lea     eax, [ebp+var_A4]",31641,scasd,False,0x0003D22E,0x00007B99
457,250420,push    esi,31642,jb      short near ptr loc_407BED+6,False,0x0003D234,0x00007B9A
458,250421,push    edx,31644,scasb,False,0x0003D235,0x00007B9C
459,250422,push    eax,31645,"fcmovb  st, st(7)",False,0x0003D236,0x00007B9D
460,250423,"call    ?_Rep@?$money_put@_WV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@CA?AV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@2@V32@_WI@Z; std::money_put<wchar_t,std::ostreambuf_iterator<wchar_t>>::_Rep(std::ostreambuf_iterator<wchar_t>,wchar_t,uint)",31647,"lds     ebp, [ecx+34h]",False,0x0003D237,0x00007B9F
